customer_key,customer_id,gender,senior_citizen,has_partner,has_dependents
3492,4815-YOSUK,Male,0,1,1
3493,0380-NEAVX,Male,1,0,0
3494,4365-MSDYN,Male,0,1,0
3495,7036-TYDEC,Female,0,0,0
3496,5802-ADBRC,Female,0,1,0
3497,8076-FEZKJ,Male,0,0,0
3498,5197-YPYBZ,Female,0,1,1
3499,4312-GVYNH,Female,0,1,0
3500,8495-LJDFO,Female,1,0,0
3501,0839-JTCUD,Female,0,1,0
3502,5494-WOZRZ,Female,0,1,0
3503,1302-UHBDD,Male,1,0,0
3504,2234-EOFPT,Male,0,1,0
3505,8619-IJNDK,Female,0,1,0
3506,8378-LKJAF,Male,0,1,1
3507,1153-GNOLC,Male,0,0,0
3508,3298-QEICA,Female,0,1,0
3509,0788-DXBFY,Male,0,1,0
3510,3597-YASZG,Female,1,1,0
3511,3496-LFSZU,Male,0,1,0
3512,5242-UOWHD,Male,0,1,1
3513,6479-SZPLM,Male,0,1,1
3514,8097-VBQTZ,Male,0,0,0
3515,4500-HKANN,Male,0,1,0
3516,9917-KWRBE,Female,0,1,0
3517,3420-ZDBMA,Male,1,0,0
3518,2212-LYASK,Male,0,1,0
3519,1393-IMKZG,Female,0,0,0
3520,8069-RHUXK,Female,0,1,0
3521,3398-GCPMU,Female,1,1,0
3522,2908-WGAXL,Female,0,1,1
3523,3378-AJRAO,Male,0,1,0
3524,1013-QCWAM,Female,1,1,0
3525,6050-FFXES,Female,0,1,0
3526,0362-RAOQO,Female,0,0,0
3527,9554-DFKIC,Male,0,1,1
3528,5527-ACHSO,Female,0,0,0
3529,0829-DDVLK,Female,0,0,0
3530,1399-UBQIU,Male,0,0,0
3531,1813-JLKWR,Female,0,1,0
3532,0336-PIKEI,Male,1,1,0
3533,7322-OCWHC,Male,1,1,0
3534,9537-VHDTA,Female,0,0,1
3535,4957-TIALW,Female,0,0,0
3536,2054-PJOCK,Female,0,0,0
3537,9150-HEPMB,Male,0,0,0
3538,9030-QGZNL,Female,0,0,0
3539,3126-WQMGH,Female,0,1,0
3540,7176-WRTNX,Male,0,0,0
3541,5732-IKGQH,Male,1,1,0
3542,9239-GZHZE,Female,0,1,0
3543,7205-BAIAD,Female,0,0,0
3544,0093-EXYQL,Female,1,0,0
3545,8064-RAVOH,Male,0,0,1
3546,0219-QAERP,Male,0,1,0
3547,9168-INPSZ,Female,1,1,0
3548,0015-UOCOJ,Female,1,0,0
3549,5334-AFQJB,Male,1,0,0
3550,2754-SDJRD,Female,1,0,0
3551,8963-JLGJT,Male,0,0,1
3552,1465-LNTLJ,Male,1,1,0
3553,2135-DQWAQ,Female,0,0,0
3554,4056-QHXHZ,Female,0,1,1
3555,7401-JIXNM,Female,0,1,0
3556,9339-FIIJL,Male,0,1,0
3557,4706-DGAHW,Male,1,0,0
3558,6670-MFRPK,Male,0,1,1
3559,6177-PEVRA,Female,0,0,0
3560,4813-HQMGZ,Female,0,1,0
3561,7579-KKLOE,Male,0,1,0
3562,8402-EIVQS,Male,0,1,0
3563,4947-DSMXK,Male,0,1,1
3564,7245-NIIWQ,Female,0,0,0
3565,0002-ORFBO,Female,0,1,0
3566,3324-OIRTO,Male,0,1,1
3567,5414-OFQCB,Male,0,0,0
3568,4967-WPNCF,Male,0,0,0
3569,8552-OBVRU,Female,1,1,1
3570,8499-BRXTD,Male,0,0,0
3571,9154-QDGTH,Male,0,1,1
3572,8197-BFWVU,Female,0,1,0
3573,2577-GVSIL,Male,0,1,0
3574,9367-OIUXP,Male,0,0,0
3575,6770-UAYGJ,Female,0,1,1
3576,6463-HHXJR,Female,0,1,1
3577,7928-VJYAB,Male,0,1,1
3578,1187-WILMM,Male,0,1,0
3579,9776-OJUZI,Female,1,0,0
3580,1306-RPWXZ,Female,0,0,1
3581,3097-PYWXL,Female,0,1,1
3582,2266-SJNAT,Female,0,1,0
3583,0869-PAPRP,Female,1,1,0
3584,4238-JSSWH,Female,1,1,0
3585,2972-YDYUW,Female,0,0,0
3586,1104-FEJAM,Male,0,1,1
3587,2809-ILCYT,Female,0,1,0
3588,5499-ECUTN,Female,0,1,0
3589,4981-FLTMF,Female,0,1,1
3590,9121-PHQSR,Male,1,1,0
3591,3113-IWHLC,Male,0,0,0
3592,4277-BWBML,Male,0,1,1
3593,0234-TEVTT,Female,0,1,1
3594,4304-TSPVK,Female,0,1,0
3595,1552-AAGRX,Female,0,0,0
3596,2637-FKFSY,Female,0,1,0
3597,9796-MVYXX,Female,1,0,0
3598,7874-ECPQJ,Female,0,0,1
3599,0020-INWCK,Female,0,1,1
3600,7089-RKVSZ,Male,0,1,0
3601,2683-JXWQQ,Male,0,1,1
3602,9548-ZMVTX,Male,0,1,1
3603,8739-XNIKG,Female,0,0,0
3604,9755-JHNMN,Female,0,0,0
3605,3981-QSVQI,Male,0,0,0
3606,2789-HQBOU,Male,0,0,0
3607,9424-CMPOG,Male,0,1,1
3608,5067-WJEUN,Male,0,1,1
3609,3450-WXOAT,Male,0,0,0
3610,9251-WNSOD,Female,0,1,0
3611,6974-DAFLI,Female,0,1,0
3612,2616-UUTFK,Male,0,1,0
3613,7064-JHXCE,Male,0,1,1
3614,7989-AWGEH,Male,0,1,1
3615,4373-VVHQL,Male,0,0,0
3616,4559-UWIHT,Male,0,1,0
3617,7268-IGMFD,Male,1,0,0
3618,6650-BWFRT,Female,0,1,0
3619,9570-KYEUA,Male,0,0,0
3620,6993-YGFJV,Male,0,1,0
3621,2712-SYWAY,Female,0,0,0
3622,0730-BGQGF,Male,0,1,1
3623,5498-IBWPI,Female,0,1,1
3624,9101-NTIXF,Male,0,0,0
3625,0013-SMEOE,Female,1,1,0
3626,9314-QDMDW,Male,0,0,0
3627,9308-ANMVE,Male,0,0,1
3628,3413-DHLPB,Male,0,1,1
3629,7649-PHJVR,Male,0,0,0
3630,6114-TCFID,Female,0,0,0
3631,3787-TRIAL,Male,0,1,1
3632,2573-GYRUU,Male,1,1,0
3633,5156-UMKOW,Female,0,0,1
3634,1247-QBVSH,Female,0,1,1
3635,6734-GMPVK,Male,0,0,0
3636,9822-OAOVB,Female,0,0,0
3637,6161-ERDGD,Male,0,1,1
3638,1226-JZNKR,Female,0,1,0
3639,7318-EIVKO,Male,0,0,0
3640,3771-PZOBW,Male,0,0,0
3641,8231-BSWXX,Male,0,0,0
3642,6486-LHTMA,Female,1,1,0
3643,4083-BFNYK,Female,1,1,0
3644,7389-KBFIT,Female,0,1,1
3645,7176-WIONM,Female,0,1,0
3646,5141-ZUVBH,Female,0,0,1
3647,1089-HDMKP,Male,1,0,1
3648,7623-HKYRK,Male,0,0,1
3649,0310-SUCIN,Female,0,1,0
3650,5197-PYEPU,Female,0,1,1
3651,6619-RPLQZ,Female,0,1,1
3652,3275-RHRNE,Male,0,1,1
3653,3503-TYDAY,Female,0,1,0
3654,6901-GOGZG,Male,0,0,1
3655,7021-XSNYE,Male,0,1,1
3656,9621-OUPYD,Female,0,1,0
3657,8982-NHAVY,Male,0,0,0
3658,4307-KWMXE,Male,0,0,0
3659,0141-YEAYS,Female,1,0,0
3660,2450-ZKEED,Female,0,0,0
3661,3694-DELSO,Male,0,1,1
3662,3893-JRNFS,Male,0,0,0
3663,9603-OAIHC,Male,1,0,0
3664,1133-KXCGE,Female,0,0,0
3665,0142-GVYSN,Male,0,0,0
3666,1049-FYSYG,Female,0,1,0
3667,8406-LNMHF,Male,1,1,0
3668,1821-BUCWY,Male,0,0,0
3669,0023-UYUPN,Female,1,1,0
3670,8314-DPQHL,Male,0,0,0
3671,1465-WCZVT,Female,0,1,1
3672,9481-SFCQY,Female,0,0,1
3673,6360-SVNWV,Female,1,0,0
3674,0567-GGCAC,Female,0,0,0
3675,8884-MRNSU,Male,0,1,0
3676,2171-UDMFD,Male,0,1,1
3677,9050-IKDZA,Female,1,0,0
3678,9802-CAQUT,Female,0,1,1
3679,0187-WZNAB,Female,0,1,1
3680,1475-VWVDO,Male,0,0,0
3681,1357-MVDOZ,Male,0,1,1
3682,7602-MVRMB,Female,0,1,1
3683,1197-BVMVG,Female,1,0,0
3684,5406-KGRMX,Female,0,0,0
3685,5968-HYJRZ,Male,0,1,1
3686,5198-EFNBM,Male,1,1,0
3687,7516-GMHUV,Male,1,1,0
3688,7140-ADSMJ,Male,0,0,0
3689,2230-XTUWL,Female,0,1,1
3690,7706-YLMQA,Female,0,0,0
3691,2585-KTFRE,Male,0,0,1
3692,7994-UYIVZ,Male,0,1,0
3693,7717-BICXI,Male,0,1,1
3694,6559-RAKOZ,Male,0,1,1
3695,4716-MRVEN,Female,0,0,0
3696,2143-LJULT,Female,0,1,0
3697,3200-MNQTF,Male,0,1,0
3698,6164-HXUGH,Female,0,1,1
3699,5630-IXDXV,Female,0,0,0
3700,0320-DWVTU,Female,0,0,0
3701,9135-MGVPY,Male,0,1,0
3702,1212-GLHMD,Male,0,0,0
3703,7878-JGDKK,Male,0,0,0
3704,1088-AUUZZ,Male,0,1,1
3705,6614-YWYSC,Male,1,1,0
3706,9588-OZDMQ,Female,0,1,0
3707,6476-EPYZR,Male,0,1,1
3708,1174-FGIFN,Female,0,1,1
3709,6620-HVDUJ,Male,0,0,0
3710,1032-MAELW,Female,0,1,1
3711,7641-TQFHN,Male,0,0,1
3712,1552-TKMXS,Female,0,1,0
3713,8622-ZLFKO,Female,0,1,0
3714,6188-UXBBR,Female,0,1,0
3715,2333-KWEWW,Male,0,0,0
3716,5702-SKUOB,Female,0,1,0
3717,1134-YWTYF,Male,0,1,0
3718,6061-GWWAV,Male,0,0,1
3719,0679-TDGAK,Male,0,1,1
3720,6585-WCEWR,Male,0,1,1
3721,9067-YGSCA,Female,0,0,0
3722,9067-SQTNS,Male,0,1,1
3723,1776-SPBWV,Female,0,1,1
3724,8735-SDUFN,Female,1,1,0
3725,9668-PUGNU,Male,0,1,0
3726,9405-GPBBG,Female,0,0,0
3727,1926-QUZNN,Female,0,1,0
3728,7016-NVRIC,Male,1,1,0
3729,5829-NVSQN,Female,0,1,0
3730,9565-AXSMR,Male,0,1,1
3731,8869-LIHMK,Female,0,0,0
3732,0447-RXSGD,Male,0,0,0
3733,4927-WWOOZ,Male,0,1,0
3734,5788-YPOEG,Female,0,1,1
3735,0661-KBKPA,Male,0,1,1
3736,9081-WWXKP,Female,0,1,1
3737,0784-ZQJZX,Male,0,0,1
3738,3133-PZNSR,Male,0,1,1
3739,0722-SVSFK,Female,0,0,0
3740,3612-YVGSJ,Female,0,1,0
3741,9825-YCXWZ,Female,1,0,0
3742,5397-NSKQG,Male,0,1,1
3743,8565-HBFNN,Male,0,1,0
3744,2000-DHJUY,Female,1,1,0
3745,8670-ERCJH,Male,0,0,0
3746,7758-UJWYS,Male,0,1,1
3747,2050-ONYDQ,Female,0,1,1
3748,7055-JCGNI,Female,0,0,0
3749,0739-UUAJR,Female,0,1,1
3750,4826-DXMUP,Male,0,0,1
3751,7285-KLOTR,Female,0,1,0
3752,0654-PQKDW,Female,0,1,1
3753,7175-NTIXE,Female,0,0,0
3754,7963-SHNDT,Female,0,0,0
3755,9796-BPKIW,Male,1,0,0
3756,0188-GWFLE,Male,0,0,0
3757,8129-GMVGI,Female,0,1,1
3758,2882-DDZPG,Female,0,0,0
3759,3547-LQRIK,Female,0,1,0
3760,9137-NOQKA,Male,1,0,0
3761,5843-TTHGI,Female,0,0,0
3762,1849-RJYIG,Female,0,0,0
3763,8868-GAGIO,Male,0,1,0
3764,4061-UKJWL,Male,0,0,0
3765,5380-XPJNZ,Female,0,0,0
3766,8263-QMNTJ,Male,0,1,0
3767,3230-JCNZS,Female,0,1,1
3768,0277-ORXQS,Male,0,1,1
3769,7996-BPXHY,Female,0,1,1
3770,3227-WLKLI,Female,0,1,1
3771,2266-FUBDZ,Male,0,1,1
3772,8237-ULIXL,Female,0,1,0
3773,8216-AZUUZ,Female,0,1,1
3774,9153-BTBVV,Female,0,1,0
3775,5186-PEIZU,Female,0,0,0
3776,1074-AMIOH,Female,0,1,1
3777,4361-FEBGN,Male,0,0,0
3778,7748-UMTRK,Female,1,0,1
3779,0380-ZCSBI,Male,0,0,0
3780,7145-FEJWU,Female,0,0,1
3781,6463-MVYRY,Female,1,0,0
3782,3969-JQABI,Female,0,1,0
3783,9624-EGDEQ,Female,0,0,0
3784,1051-EQPZR,Female,0,1,1
3785,5849-ASHZJ,Male,0,0,1
3786,5780-INQIK,Female,0,0,0
3787,4526-ZJJTM,Female,1,1,0
3788,8384-FZBJK,Female,0,1,1
3789,3750-RNQKR,Female,0,0,0
3790,0962-CQPWQ,Female,0,1,1
3791,3096-YXENJ,Female,0,1,0
3792,1265-BCFEO,Female,0,1,0
3793,5837-LXSDN,Female,0,1,1
3794,5945-AZYHT,Male,0,1,0
3795,8325-QRPZR,Female,0,0,0
3796,6384-VMJHP,Female,0,0,0
3797,2262-SLNVK,Female,0,0,0
3798,7730-CLDSV,Female,0,1,1
3799,1135-HIORI,Female,0,1,1
3800,0164-APGRB,Female,0,0,0
3801,6481-ESCNL,Female,0,0,0
3802,1790-NESIO,Female,0,0,0
3803,1550-EENBN,Female,0,0,0
3804,8198-RKSZG,Female,0,1,1
3805,9297-EONCV,Female,0,0,0
3806,1069-QJOEE,Male,0,1,1
3807,7799-DSEWS,Male,0,0,0
3808,8766-PAFNE,Male,0,1,0
3809,5315-CKEQK,Male,1,1,1
3810,3130-ICDUP,Female,0,0,1
3811,0820-FNRNX,Male,0,1,1
3812,0880-FVFWF,Male,0,0,0
3813,4611-ANLQC,Female,0,1,0
3814,4213-HKBJO,Female,0,0,0
3815,2792-LSHWX,Female,0,0,0
3816,0014-BMAQU,Male,0,1,0
3817,9018-PCIOK,Female,0,0,0
3818,4837-QUSFT,Female,0,1,0
3819,9953-ZMKSM,Male,0,0,0
3820,0907-HQNTS,Female,1,1,0
3821,7665-NKLAV,Female,0,1,1
3822,4391-LNRXK,Male,0,0,0
3823,8250-ZNGGW,Female,1,0,0
3824,8562-GHPPI,Female,0,0,0
3825,5893-PYOLZ,Male,0,0,0
3826,4986-MXSFP,Female,0,0,0
3827,6131-FOYAS,Male,0,0,0
3828,3027-YNWZU,Female,0,1,0
3829,5609-IMCGG,Female,0,0,0
3830,4727-MCYZG,Male,0,0,0
3831,9481-WHGWY,Female,0,1,1
3832,4328-VUFWD,Female,0,0,0
3833,3301-LSLWQ,Female,0,0,0
3834,7473-ZBDSN,Female,0,1,1
3835,3166-PNEOF,Female,0,0,0
3836,5639-NTUPK,Male,0,0,1
3837,8780-YRMTT,Female,0,0,0
3838,5140-FOMCQ,Female,0,1,0
3839,6242-SGYTS,Male,0,1,1
3840,8166-ORCHU,Male,1,1,0
3841,8414-OOEEL,Male,0,0,1
3842,8454-AATJP,Female,0,0,0
3843,4531-AUZNK,Female,0,1,1
3844,4191-XOVOM,Male,0,0,0
3845,2150-OEGBV,Male,0,0,0
3846,1855-CFULU,Female,1,0,0
3847,4878-BUNFV,Male,0,1,1
3848,1872-EBWSC,Female,0,0,0
3849,7026-YMSBE,Male,0,0,0
3850,6997-UVGOX,Male,0,1,1
3851,9674-EHPPG,Male,0,1,0
3852,5440-VHLUL,Male,0,0,0
3853,5781-BKHOP,Female,0,1,0
3854,5213-TWWJU,Male,0,0,0
3855,8628-MFKAX,Female,1,1,0
3856,7629-WIXZF,Female,0,0,0
3857,5445-GLVOT,Female,0,0,0
3858,3976-HXHCE,Male,0,0,0
3859,2466-NEJOJ,Male,0,1,1
3860,0254-KCJGT,Male,0,1,0
3861,5472-CVMDX,Female,0,0,0
3862,6461-SZMCV,Female,0,1,0
3863,8150-QUDFX,Male,0,0,0
3864,9508-ILZDG,Female,1,0,0
3865,2346-DJQTB,Female,0,0,0
3866,1697-LYYYX,Female,0,1,1
3867,1942-OQFRW,Male,0,0,0
3868,9640-ZSLDC,Female,0,1,1
3869,4231-LZUYM,Female,0,1,0
3870,6128-AQBMT,Male,1,1,0
3871,3594-BDSOA,Female,0,1,0
3872,5133-VRSAB,Male,0,0,0
3873,5996-DAOQL,Male,0,0,0
3874,6838-YAUVY,Female,0,0,0
3875,0484-JPBRU,Male,0,0,0
3876,7883-ROJOC,Female,0,1,0
3877,0244-LGNFY,Female,0,1,1
3878,7274-CGTOD,Male,0,0,0
3879,4295-YURET,Female,1,1,1
3880,4635-EJYPD,Male,0,1,1
3881,1866-ZSLJM,Male,0,0,0
3882,4636-TVXVG,Male,0,1,1
3883,4236-UJPWO,Female,0,0,0
3884,9392-XBGTD,Male,0,0,1
3885,6402-SSEJG,Female,0,0,0
3886,1169-SAOCL,Male,0,0,0
3887,1110-KYLGQ,Female,0,0,0
3888,9929-PLVPA,Female,0,0,1
3889,3518-PZXZQ,Female,0,1,0
3890,2371-JUNGC,Male,0,0,0
3891,7693-QPEFS,Male,1,0,0
3892,0924-BJCRC,Female,1,1,0
3893,5074-FBGHB,Male,0,0,0
3894,2351-BKRZW,Female,0,1,1
3895,4455-BFSPD,Female,0,1,0
3896,3948-KXDUF,Male,0,0,0
3897,2323-ARSVR,Male,0,1,0
3898,0815-MFZGM,Female,0,1,0
3899,5480-XTFFL,Female,0,1,1
3900,8295-FHIVV,Male,0,0,0
3901,9086-YJYXS,Male,0,1,1
3902,1179-INLAT,Male,0,0,0
3903,7909-FIOIY,Female,0,1,1
3904,6351-SCJKT,Male,0,0,0
3905,5468-BPMMO,Male,0,1,0
3906,0197-PNKNK,Female,0,1,1
3907,2439-QKJUL,Male,0,0,0
3908,1194-SPVSP,Male,0,0,0
3909,9534-NSXEM,Male,0,0,0
3910,8929-KSWIH,Male,0,0,0
3911,2250-IVBWA,Male,0,1,1
3912,1810-MVMAI,Male,0,1,1
3913,9506-UXUSK,Male,0,0,0
3914,1229-RCALF,Female,0,1,0
3915,3572-UOLYZ,Female,0,0,1
3916,1429-UYJSV,Female,0,0,0
3917,6366-XIVKZ,Female,0,1,1
3918,3470-OBUET,Female,0,1,1
3919,2770-NSVDG,Male,0,1,0
3920,9375-MHRRS,Male,0,0,0
3921,4860-YZGZM,Male,0,0,0
3922,6599-GZWCM,Female,0,0,0
3923,5533-NHFRF,Male,1,0,0
3924,7037-MTYVW,Male,0,1,1
3925,4760-THGOT,Female,0,1,0
3926,4016-BJKTZ,Female,0,0,0
3927,6584-VQMYT,Male,0,0,1
3928,9838-BFCQT,Male,0,1,1
3929,2790-XUYMV,Male,0,0,1
3930,0581-MDMPW,Female,0,0,0
3931,1023-BQXZE,Male,0,0,0
3932,9163-GHAYE,Female,0,0,0
3933,3904-UKFRE,Male,0,0,0
3934,5353-WILCI,Female,0,0,0
3935,0058-EVZWM,Female,0,1,0
3936,7009-PCARS,Male,0,0,1
3937,0519-DRGTI,Female,0,1,1
3938,1017-FBQMM,Female,0,1,1
3939,1985-MBRYP,Female,0,0,0
3940,9372-TXXPS,Female,0,1,0
3941,3259-QMXUN,Male,0,1,0
3942,1015-JPFYW,Male,0,0,1
3943,6645-MXQJT,Male,0,1,1
3944,4360-QRAVE,Male,1,0,0
3945,8433-WPJTV,Female,1,1,1
3946,5804-JMYIO,Female,0,1,1
3947,6484-LATFU,Male,0,0,0
3948,7599-NTMDP,Female,0,1,1
3949,0536-ACXIP,Female,0,1,0
3950,0936-NQLJU,Female,0,1,0
3951,1575-KRZZE,Female,0,0,0
3952,3251-YMVWZ,Male,0,0,0
3953,4884-LEVMQ,Male,0,1,0
3954,8857-CUPFQ,Male,0,1,0
3955,7610-TVOPG,Male,0,0,0
3956,3638-DIMPH,Female,0,1,0
3957,1845-ZLLIG,Male,0,0,0
3958,8559-WNQZS,Male,0,0,0
3959,1699-UOTXU,Male,0,0,0
3960,0635-WKOLD,Male,0,1,0
3961,5993-JSUWV,Female,0,0,0
3962,4518-FZBSX,Male,0,1,1
3963,5387-ASZNZ,Female,1,0,0
3964,6988-CJEYV,Male,0,0,0
3965,3097-FQTVJ,Female,0,0,0
3966,5465-BUBFA,Female,0,1,1
3967,7299-GNVPL,Female,0,1,1
3968,9743-DQKQW,Male,0,0,0
3969,1215-VFYVK,Female,0,0,0
3970,9371-BITHB,Female,0,1,1
3971,9093-FPDLG,Female,0,0,0
3972,0541-FITGH,Female,0,1,0
3973,6985-HAYWX,Female,0,1,0
3974,7508-KBIMB,Male,0,1,1
3975,6838-HVLXG,Female,0,0,0
3976,2277-DJJDL,Male,1,1,0
3977,1897-OKVMW,Female,0,1,1
3978,5485-ITNPC,Male,0,1,0
3979,0233-FTHAV,Female,0,0,0
3980,4644-PIZRT,Male,0,1,1
3981,8922-NPKBJ,Male,0,1,1
3982,2740-TVLFN,Male,0,0,0
3983,7771-CFQRQ,Female,0,1,1
3984,9512-PHSMG,Female,0,1,0
3985,6963-EZQEE,Male,1,1,0
3986,2452-KDRRH,Male,1,0,0
3987,4146-SVFUD,Male,0,0,0
3988,1564-HJUVY,Male,0,0,0
3989,3617-XLSGQ,Female,0,1,1
3990,7517-LDMPS,Female,0,0,0
3991,7244-KXYZN,Female,0,0,0
3992,5226-NOZFC,Male,0,0,0
3993,1400-WIVLL,Male,0,1,0
3994,8148-NLEGT,Female,0,1,1
3995,8347-GDTMP,Female,0,1,0
3996,6746-WAUWT,Male,0,0,0
3997,0428-IKYCP,Male,0,1,0
3998,2187-PKZAY,Male,0,0,0
3999,4003-OCTMP,Female,0,1,0
4000,6652-YFFJO,Female,0,0,0
4001,7225-IILWY,Male,0,1,1
4002,5248-RPYWW,Female,1,1,1
4003,7923-IYJWY,Male,1,0,0
4004,3170-GWYKC,Female,0,0,0
4005,9830-ECLEN,Male,0,1,1
4006,2668-TZSPS,Male,0,0,0
4007,7446-SFAOA,Female,0,1,0
4008,9522-ZSINC,Male,0,0,0
4009,8234-GSZYK,Male,0,0,0
4010,6505-OZNPG,Female,0,0,0
4011,6164-HAQTX,Male,0,0,0
4012,7765-LWVVH,Female,0,1,1
4013,1658-TJVOA,Female,1,0,0
4014,0953-LGOVU,Male,0,1,1
4015,4692-NNQRU,Female,0,1,0
4016,7742-MYPGI,Female,0,1,1
4017,9619-GSATL,Female,0,0,0
4018,5622-UEJFI,Female,0,1,1
4019,0674-DGMAQ,Male,1,1,0
4020,6203-HBZPA,Male,0,0,0
4021,0484-FFVBJ,Male,0,0,0
4022,0301-FIDRB,Female,0,1,1
4023,4139-JPIAM,Male,0,0,0
4024,2181-TIDSV,Male,0,1,1
4025,2761-XECQW,Male,1,1,0
4026,1936-CZAKF,Male,0,1,0
4027,9453-PATOS,Female,0,1,0
4028,4402-FTBXC,Male,0,0,0
4029,2931-XIQBR,Female,0,1,1
4030,0106-UGRDO,Female,0,1,0
4031,5542-TBBWB,Male,0,0,0
4032,1930-QPBVZ,Male,0,1,1
4033,2606-PKWJB,Male,0,0,1
4034,5322-ZSMZY,Male,0,1,1
4035,8059-UDZFY,Female,1,0,1
4036,7740-BTPUX,Male,1,1,0
4037,5220-AGAAX,Male,0,1,1
4038,0208-BPQEJ,Female,0,1,1
4039,9435-JMLSX,Male,0,1,0
4040,3352-ALMCK,Male,0,0,0
4041,5312-IRCFR,Female,0,1,1
4042,5294-IMHHT,Male,0,1,0
4043,6176-YJWAS,Male,0,1,0
4044,5310-NOOVA,Male,0,0,0
4045,4526-EXKKN,Male,0,0,0
4046,5311-IHLEI,Male,0,0,0
4047,3987-KQDDU,Male,0,0,0
4048,3404-JNXAX,Female,0,1,1
4049,5131-PONJI,Male,0,1,1
4050,3489-VSFRD,Female,0,0,0
4051,3345-JHUEO,Male,0,0,0
4052,5815-HGGHV,Male,0,1,0
4053,5260-UMPWX,Female,0,1,1
4054,5649-RXQTV,Male,0,0,0
4055,2674-MIAHT,Female,0,0,0
4056,2576-HXMPA,Female,0,0,0
4057,7587-AOVVU,Male,0,1,1
4058,6898-MDLZW,Male,0,0,0
4059,4707-YNOQA,Female,0,1,1
4060,9357-UJRUN,Male,0,1,0
4061,8648-PFRMP,Female,1,0,0
4062,7663-CUXZB,Male,0,1,0
4063,0258-NOKBL,Male,0,0,0
4064,1163-VIPRI,Female,0,1,1
4065,9348-ROUAI,Female,0,1,1
4066,9443-JUBUO,Male,0,1,1
4067,3043-TYBNO,Male,0,0,0
4068,4830-FAXFM,Male,0,0,1
4069,5906-BFOZT,Male,0,0,0
4070,2960-NKRSO,Male,0,0,0
4071,8996-ZROXE,Male,1,0,0
4072,5598-IKHQQ,Female,0,0,0
4073,0397-ZXWQF,Male,0,0,0
4074,5266-PFRQK,Male,0,1,1
4075,4674-HGNUA,Male,0,1,1
4076,6765-MBQNU,Female,0,1,0
4077,9786-IJYDL,Female,0,0,0
4078,1303-SRDOK,Female,0,1,1
4079,3769-MHZNV,Female,0,1,1
4080,6295-OSINB,Male,0,1,0
4081,3308-MHOOC,Male,0,0,1
4082,2207-QPJED,Female,1,1,0
4083,4177-JPDFU,Male,0,0,0
4084,2239-CFOUJ,Male,0,1,1
4085,8046-DNVTL,Male,0,1,0
4086,2209-XADXF,Female,0,0,0
4087,6620-JDYNW,Female,0,0,0
4088,4770-UEZOX,Male,0,0,0
4089,1038-RQOST,Male,0,1,1
4090,4568-TTZRT,Male,0,0,0
4091,9513-DXHDA,Male,0,0,0
4092,0516-QREYC,Female,1,0,0
4093,8084-OIVBS,Female,0,0,0
4094,8896-BQTTI,Male,0,0,0
4095,3865-QBWSJ,Male,1,0,1
4096,3352-RICWQ,Female,0,1,1
4097,2160-GPFXD,Male,0,1,1
4098,2065-MMKGR,Female,0,0,0
4099,5857-TYBCJ,Male,1,1,0
4100,1498-NHTLT,Male,0,1,1
4101,1402-PTHGN,Female,0,1,1
4102,4176-RELJR,Male,1,0,0
4103,5199-FPUSP,Male,0,0,1
4104,6377-KSLXC,Male,0,0,0
4105,1796-JANOW,Female,0,0,0
4106,0238-WHBIQ,Male,0,1,1
4107,8735-NBLWT,Male,0,0,1
4108,6651-RLGGM,Male,0,1,1
4109,1614-JBEBI,Female,0,0,0
4110,5696-EXCYS,Male,0,0,0
4111,5795-KTGUD,Female,0,1,0
4112,7924-GJZFI,Female,1,1,0
4113,4702-HDRKD,Male,0,0,0
4114,8512-WIWYV,Male,0,0,0
4115,5897-ZYEKH,Female,1,1,0
4116,5456-ITGIC,Male,1,1,0
4117,1406-PUQVY,Male,0,0,1
4118,9114-AAFQH,Female,0,1,0
4119,8715-KKTFG,Female,0,1,0
4120,1728-BQDMA,Female,0,0,0
4121,5117-ZSMHQ,Female,0,1,1
4122,5151-HQRDG,Male,0,1,0
4123,0960-HUWBM,Male,0,1,1
4124,6465-GSRCL,Female,0,0,1
4125,0263-FJTQO,Male,0,1,1
4126,7319-ZNRTR,Male,0,1,1
4127,7503-EPSZW,Female,0,1,1
4128,7089-XXAYG,Male,0,1,0
4129,8070-AAWZP,Male,1,1,0
4130,1666-JXLKU,Female,0,0,0
4131,7855-DIWPO,Female,0,0,0
4132,5133-POWUA,Male,0,0,0
4133,5652-MSDEY,Female,0,0,0
4134,1810-BOHSY,Male,0,1,0
4135,1784-BXEFA,Female,0,0,0
4136,7351-MHQVU,Female,0,0,0
4137,9224-VTYID,Male,0,1,1
4138,9500-IWPXQ,Female,0,1,1
4139,5762-TJXGK,Female,0,0,0
4140,4504-YOULA,Female,0,1,1
4141,5569-IDSEY,Male,0,1,0
4142,7284-ZZLOH,Male,0,1,0
4143,1777-JYQPJ,Male,0,0,0
4144,3401-URHDA,Male,0,0,0
4145,1599-EAHXY,Male,0,1,1
4146,8631-XVRZL,Male,0,0,0
4147,3853-LYGAM,Male,0,0,0
4148,5751-USDBL,Male,0,1,1
4149,5680-LQOGP,Female,0,0,0
4150,8189-DUKMV,Female,0,1,0
4151,9931-DCEZH,Male,0,0,1
4152,1898-JSNDC,Female,0,0,0
4153,0315-LVCRK,Male,0,0,0
4154,3911-RSNHI,Female,0,1,0
