customer_id,country,state,city,zip_code,latitude,longitude,gender,senior_citizen,has_partner,has_dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_flag,churn_score,cltv,churn_reason,total_charges_raw,is_new_customer_imputed_charges,senior_citizen_bool,has_partner_bool,has_dependents_bool,phone_service_bool,paperless_billing_bool,churn_label_bool,tenure_cohort,addon_service_count,has_internet,has_phone_and_internet,is_streaming_bundle,monetary_total_charges,monetary_monthly_run_rate,frequency_addon_breadth,recency_tenure_months,avg_revenue_per_tenure_month,contract_based_risk_tier,is_california_dataset
7521-YXVZY,United States,California,Placerville,95667,38.733714,-120.795213,Male,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.3,No,0,77,4430,Not Applicable - Active Customer,58.3,False,False,False,True,True,False,False,0-12 mo,0,False,False,False,58.3,19.95,0,3,19.433333333333334,High,True
2373-NTKOD,United States,California,Rancho Cordova,95670,38.602723,-121.279913,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.25,546.45,No,0,60,3026,Not Applicable - Active Customer,546.45,False,False,False,False,True,True,False,0-12 mo,2,True,True,True,546.45,66.25,2,8,68.30625,High,True
1970-KKFWL,United States,California,Rescue,95672,38.724322,-120.991237,Female,No,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.3,797.1,No,0,78,2416,Not Applicable - Active Customer,797.1,False,False,False,False,True,False,False,25-36 mo,0,False,False,False,797.1,23.3,0,35,22.774285714285714,Low,True
9337-SRRNI,United States,California,Rio Oso,95674,38.954144,-121.482536,Male,No,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1673.8,No,0,56,6019,Not Applicable - Active Customer,1673.8,False,False,False,True,True,True,False,61-72 mo,0,False,False,False,1673.8,25.3,0,66,25.36060606060606,Low,True
0895-UADGO,United States,California,River Pines,95675,38.545775,-120.743325,Male,No,No,No,8,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.55,343.45,No,0,66,5489,Not Applicable - Active Customer,343.45,False,False,False,False,False,True,False,0-12 mo,3,True,False,False,343.45,44.55,3,8,42.93125,Low,True
5678-VFNEQ,United States,California,Rocklin,95677,38.7904,-121.236973,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.1,7412.25,No,0,45,4695,Not Applicable - Active Customer,7412.25,False,False,True,False,True,True,False,61-72 mo,4,True,True,True,7412.25,104.1,4,71,104.39788732394366,Medium,True
5977-CKHON,United States,California,Roseville,95678,38.759751,-121.288545,Female,No,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.55,4039.0,No,0,37,3853,Not Applicable - Active Customer,4039,False,False,True,True,True,True,False,37-48 mo,2,True,True,False,4039.0,92.55,2,43,93.93023255813954,High,True
2692-BUCFV,United States,California,Shingle Springs,95682,38.598936,-120.963092,Male,Yes,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.45,2948.6,No,0,76,5285,Not Applicable - Active Customer,2948.6,False,True,False,False,True,True,False,25-36 mo,4,True,True,True,2948.6,101.45,4,29,101.67586206896551,High,True
1830-GGFNM,United States,California,Somerset,95684,38.606703,-120.586659,Male,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.55,6078.75,No,0,36,4603,Not Applicable - Active Customer,6078.75,False,False,True,True,True,False,False,61-72 mo,4,True,True,False,6078.75,94.55,4,65,93.51923076923077,Low,True
5302-BDJNT,United States,California,Sutter Creek,95685,38.432145,-120.77069,Male,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.5,3418.2,No,0,27,3715,Not Applicable - Active Customer,3418.2,False,False,False,False,True,False,False,25-36 mo,3,True,True,False,3418.2,95.5,3,35,97.66285714285713,High,True
5223-UZAVK,United States,California,Thornton,95686,38.157794,-121.520223,Male,No,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.3,6603.8,No,0,77,4986,Not Applicable - Active Customer,6603.8,False,False,False,False,True,True,False,61-72 mo,4,True,True,True,6603.8,100.3,4,64,103.184375,Medium,True
4859-ZSRDZ,United States,California,Vacaville,95687,38.333133,-121.920151,Female,No,Yes,No,58,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),55.5,3166.9,No,0,69,4080,Not Applicable - Active Customer,3166.9,False,False,True,False,False,True,False,49-60 mo,4,True,False,True,3166.9,55.5,4,58,54.601724137931036,Low,True
5651-WYIPH,United States,California,Vacaville,95688,38.419088,-122.024568,Female,Yes,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.85,865.75,No,0,71,3283,Not Applicable - Active Customer,865.75,False,True,False,False,True,True,False,13-24 mo,1,True,True,False,865.75,49.85,1,18,48.09722222222222,High,True
9350-VLHMB,United States,California,Volcano,95689,38.481902,-120.603668,Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1,No,0,45,6111,Not Applicable - Active Customer,6373.1,False,False,True,True,True,True,False,61-72 mo,2,True,True,False,6373.1,89.55,2,67,95.12089552238807,High,True
3498-LZGQZ,United States,California,Walnut Grove,95690,38.240419,-121.587535,Male,No,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.15,1177.05,No,0,38,6373,Not Applicable - Active Customer,1177.05,False,False,True,True,True,True,False,61-72 mo,0,False,False,False,1177.05,19.15,0,63,18.683333333333334,Low,True
8785-CJSHH,United States,California,West Sacramento,95691,38.627951,-121.593287,Female,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,5985.75,No,0,38,6213,Not Applicable - Active Customer,5985.75,False,False,True,False,True,True,False,49-60 mo,3,True,True,True,5985.75,99.8,3,60,99.7625,High,True
3870-SPZSI,United States,California,Wilton,95693,38.392559,-121.225093,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.05,7869.05,No,0,54,4203,Not Applicable - Active Customer,7869.05,False,False,True,True,True,True,False,61-72 mo,6,True,True,True,7869.05,113.05,6,70,112.415,Low,True
7560-QRBXH,United States,California,Woodland,95695,38.71967,-121.862416,Female,No,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,936.7,No,0,21,3396,Not Applicable - Active Customer,936.7,False,False,False,False,True,False,False,37-48 mo,0,False,False,False,936.7,19.95,0,48,19.514583333333334,Medium,True
7077-XJMET,United States,California,Alta,95701,39.218096,-120.79153,Male,No,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.15,741.4,No,0,52,5426,Not Applicable - Active Customer,741.4,False,False,True,False,True,True,False,0-12 mo,4,True,True,True,741.4,74.15,4,12,61.78333333333333,High,True
8752-GHJFU,United States,California,Applegate,95703,38.983388,-120.988814,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,92.0,6585.2,No,0,66,4322,Not Applicable - Active Customer,6585.2,False,True,True,False,True,True,False,61-72 mo,4,True,True,False,6585.2,92.0,4,71,92.74929577464789,Medium,True
6896-SRVYQ,United States,California,Camino,95709,38.748316,-120.675512,Male,Yes,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,3122.4,No,0,48,4374,Not Applicable - Active Customer,3122.4,False,True,False,False,True,False,False,37-48 mo,1,True,True,False,3122.4,73.85,1,44,70.96363636363637,High,True
4652-ODEVH,United States,California,Dutch Flat,95714,39.197215,-120.83679,Male,No,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.45,1088.25,No,0,57,3586,Not Applicable - Active Customer,1088.25,False,False,True,True,True,False,False,37-48 mo,0,False,False,False,1088.25,24.45,0,45,24.183333333333334,Low,True
6510-UPNKS,United States,California,Emigrant Gap,95715,39.23754,-120.720196,Female,No,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,615.35,No,0,46,4402,Not Applicable - Active Customer,615.35,False,False,False,False,True,False,False,13-24 mo,0,False,False,False,615.35,24.8,0,23,26.754347826086956,Medium,True
6718-BDGHG,United States,California,Gold Run,95717,39.170376,-120.838404,Female,No,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),64.85,2908.2,No,0,72,4000,Not Applicable - Active Customer,2908.2,False,False,True,False,True,True,False,37-48 mo,2,True,True,False,2908.2,64.85,2,43,67.63255813953488,Medium,True
9046-DQMTP,United States,California,Kyburz,95720,38.766036,-120.209673,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.75,739.9,No,0,75,5876,Not Applicable - Active Customer,739.9,False,False,False,False,True,False,False,25-36 mo,0,False,False,False,739.9,20.75,0,35,21.14,High,True
6439-LAJXL,United States,California,Echo Lake,95721,38.851842,-120.076204,Male,No,Yes,No,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.95,593.85,No,0,29,2452,Not Applicable - Active Customer,593.85,False,False,True,False,True,True,False,0-12 mo,4,True,True,False,593.85,68.95,4,9,65.98333333333333,High,True
9052-VKDUW,United States,California,Pollock Pines,95726,38.733908,-120.453416,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.4,7227.45,No,0,39,4452,Not Applicable - Active Customer,7227.45,False,True,True,False,True,True,False,61-72 mo,5,True,True,True,7227.45,109.4,5,65,111.19153846153846,High,True
1666-JZPZT,United States,California,Twin Bridges,95735,38.805481,-120.13287,Male,No,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.0,1291.35,No,0,51,5428,Not Applicable - Active Customer,1291.35,False,False,False,False,True,False,False,25-36 mo,0,True,True,False,1291.35,49.0,0,27,47.827777777777776,High,True
5777-KJIRB,United States,California,Weimar,95736,39.00978,-120.978273,Female,No,No,No,40,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.25,2023.55,No,0,25,2449,Not Applicable - Active Customer,2023.55,False,False,False,False,True,True,False,37-48 mo,1,True,True,False,2023.55,50.25,1,40,50.58875,Medium,True
7677-SJJJK,United States,California,Granite Bay,95746,38.749466,-121.184196,Male,No,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,153.95,No,0,29,3152,Not Applicable - Active Customer,153.95,False,False,True,False,True,False,False,0-12 mo,0,False,False,False,153.95,19.9,0,8,19.24375,Medium,True
2480-EJWYP,United States,California,Roseville,95747,38.784329,-121.373245,Female,Yes,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.8,5458.8,No,0,23,6019,Not Applicable - Active Customer,5458.8,False,True,True,False,True,True,False,49-60 mo,3,True,True,True,5458.8,97.8,3,58,94.11724137931034,Medium,True
3253-HKOKL,United States,California,Elk Grove,95758,38.35363,-121.44195,Female,No,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.3,5244.45,No,0,29,4811,Not Applicable - Active Customer,5244.45,False,False,True,True,True,False,False,49-60 mo,4,True,True,True,5244.45,100.3,4,52,100.85480769230769,Medium,True
7055-HNEOJ,United States,California,El Dorado Hills,95762,38.684437,-121.055634,Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.8,154.55,No,0,48,2662,Not Applicable - Active Customer,154.55,False,False,True,False,True,True,False,0-12 mo,2,True,True,False,154.55,55.8,2,3,51.51666666666667,High,True
5514-YQENT,United States,California,Rocklin,95765,38.823278,-121.281856,Male,No,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.15,4507.15,No,0,32,5038,Not Applicable - Active Customer,4507.15,False,False,False,True,True,True,False,37-48 mo,6,True,True,True,4507.15,111.15,6,41,109.93048780487804,Low,True
3211-AAPKX,United States,California,Woodland,95776,38.694081,-121.694431,Male,No,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.55,2031.95,No,0,42,3300,Not Applicable - Active Customer,2031.95,False,False,False,False,True,True,False,13-24 mo,3,True,True,True,2031.95,98.55,3,20,101.5975,High,True
8445-DNBAE,United States,California,Sacramento,95814,38.584505,-121.491956,Male,No,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,50.05,No,0,61,5523,Not Applicable - Active Customer,50.05,False,False,False,True,True,True,False,0-12 mo,0,True,True,False,50.05,50.05,0,1,50.05,High,True
2958-NHPPS,United States,California,Sacramento,95816,38.574856,-121.46504,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.85,473.9,No,0,53,4263,Not Applicable - Active Customer,473.9,False,False,False,False,True,False,False,13-24 mo,0,False,False,False,473.9,20.85,0,23,20.604347826086954,High,True
6806-YDEUL,United States,California,Sacramento,95817,38.550722,-121.457314,Female,Yes,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,106.8,No,0,77,3288,Not Applicable - Active Customer,106.8,False,True,False,False,True,False,False,0-12 mo,0,False,False,False,106.8,19.5,0,6,17.8,High,True
1735-XMJVH,United States,California,Sacramento,95818,38.556306,-121.495817,Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.35,152.6,No,0,58,5416,Not Applicable - Active Customer,152.6,False,False,True,True,True,True,False,0-12 mo,0,False,False,False,152.6,19.35,0,8,19.075,High,True
6890-PFRQX,United States,California,Sacramento,95819,38.567594,-121.437507,Male,No,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1199.4,No,0,24,4466,Not Applicable - Active Customer,1199.4,False,False,False,False,True,False,False,13-24 mo,3,True,True,False,1199.4,69.5,3,18,66.63333333333334,High,True
0222-CNVPT,United States,California,Sacramento,95820,38.53508,-121.444144,Male,Yes,No,No,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,No,0,67,4865,Not Applicable - Active Customer,2555.05,False,True,False,False,False,True,False,49-60 mo,3,True,False,True,2555.05,48.8,3,52,49.135576923076925,High,True
5899-OUVKV,United States,California,Sacramento,95821,38.625096,-121.383658,Male,No,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,No,0,42,3949,Not Applicable - Active Customer,2979.2,False,False,False,False,True,True,False,25-36 mo,3,True,True,True,2979.2,94.5,3,31,96.1032258064516,High,True
8681-ICONS,United States,California,Sacramento,95822,38.512569,-121.495184,Male,No,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,654.85,No,0,72,4667,Not Applicable - Active Customer,654.85,False,False,True,True,True,True,False,25-36 mo,0,False,False,False,654.85,20.65,0,29,22.58103448275862,High,True
1621-YNCJH,United States,California,Sacramento,95823,38.475465,-121.443625,Female,No,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),106.05,3834.4,No,0,25,4505,Not Applicable - Active Customer,3834.4,False,False,True,False,True,True,False,25-36 mo,5,True,True,False,3834.4,106.05,5,36,106.51111111111112,Low,True
6362-QHAFM,United States,California,Sacramento,95825,38.590035,-121.412455,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.3,4586.15,No,0,63,5106,Not Applicable - Active Customer,4586.15,False,False,True,False,True,True,False,37-48 mo,4,True,True,True,4586.15,108.3,4,42,109.19404761904761,Medium,True
3070-BDOQC,United States,California,Sacramento,95827,38.549185,-121.328386,Female,No,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.65,5941.05,No,0,41,4616,Not Applicable - Active Customer,5941.05,False,False,False,False,True,True,False,49-60 mo,4,True,True,True,5941.05,99.65,4,60,99.0175,Low,True
6234-PFPXL,United States,California,Sacramento,95829,38.486502,-121.334051,Male,No,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.9,2234.95,No,0,56,3207,Not Applicable - Active Customer,2234.95,False,False,True,False,True,False,False,13-24 mo,3,True,True,False,2234.95,95.9,3,22,101.58863636363635,High,True
9824-QCJPK,United States,California,Sacramento,95830,38.490508,-121.284171,Male,No,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,666.75,No,0,60,4175,Not Applicable - Active Customer,666.75,False,False,True,False,True,False,False,25-36 mo,0,False,False,False,666.75,20.0,0,36,18.520833333333332,Medium,True
4283-IVYCI,United States,California,Sacramento,95832,38.445939,-121.496855,Male,No,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,64.95,547.8,No,0,66,3013,Not Applicable - Active Customer,547.8,False,False,False,False,True,False,False,0-12 mo,3,True,True,False,547.8,64.95,3,9,60.86666666666666,High,True
1866-OBPNR,United States,California,Sacramento,95833,38.619049,-121.517552,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.6,74.6,No,0,22,5494,Not Applicable - Active Customer,74.6,False,False,True,True,True,False,False,0-12 mo,1,True,True,False,74.6,74.6,1,1,74.6,High,True
8205-MQUGY,United States,California,Sacramento,95834,38.646209,-121.52446,Male,No,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.2,571.15,No,0,37,3582,Not Applicable - Active Customer,571.15,False,False,True,True,True,True,False,0-12 mo,1,True,True,False,571.15,49.2,1,12,47.59583333333333,High,True
8970-ANWXO,United States,California,Sacramento,95835,38.685069,-121.543709,Female,No,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756.6,No,0,28,3483,Not Applicable - Active Customer,1756.6,False,False,False,False,True,True,False,13-24 mo,3,True,True,True,1756.6,73.75,3,23,76.37391304347825,Medium,True
9480-BQJEI,United States,California,Sacramento,95837,38.691607,-121.602284,Male,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.3,5731.45,No,0,58,6468,Not Applicable - Active Customer,5731.45,False,False,False,False,True,True,False,61-72 mo,3,True,True,False,5731.45,92.3,3,62,92.44274193548387,Medium,True
6979-TNDEU,United States,California,Sacramento,95841,38.660442,-121.346321,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,156.85,No,0,42,2879,Not Applicable - Active Customer,156.85,False,False,False,False,True,False,False,0-12 mo,0,False,False,False,156.85,19.2,0,8,19.60625,High,True
9777-WJJPR,United States,California,Sacramento,95842,38.687367,-121.34848,Male,No,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),88.65,2683.2,No,0,48,4821,Not Applicable - Active Customer,2683.2,False,False,True,False,True,False,False,25-36 mo,2,True,True,False,2683.2,88.65,2,31,86.55483870967741,High,True
9495-SKLKD,United States,California,Marysville,95901,39.19514,-121.503883,Male,No,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.95,4456.65,No,0,63,5322,Not Applicable - Active Customer,4456.65,False,False,True,True,True,True,False,37-48 mo,3,True,True,False,4456.65,95.95,3,45,99.03666666666666,High,True
6048-UWKAL,United States,California,Beale Afb,95903,39.125311,-121.392283,Female,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4,6998.95,No,0,45,5467,Not Applicable - Active Customer,6998.95,False,True,True,False,True,False,False,61-72 mo,4,True,True,True,6998.95,105.4,4,69,101.4340579710145,Low,True
5067-DGXLL,United States,California,Alleghany,95910,39.467828,-120.841386,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,36.8,No,0,59,5736,Not Applicable - Active Customer,36.8,False,False,False,False,True,False,False,0-12 mo,0,False,False,False,36.8,20.25,0,2,18.4,High,True
6281-FKEWS,United States,California,Berry Creek,95916,39.657228,-121.37778,Female,No,No,No,44,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,49.05,2265.0,No,0,68,3910,Not Applicable - Active Customer,2265,False,False,False,False,False,True,False,37-48 mo,3,True,False,True,2265.0,49.05,3,44,51.47727272727273,Medium,True
8898-KASCD,United States,California,Biggs,95917,39.457388,-121.818201,Male,No,No,No,39,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,35.55,1309.15,No,0,76,3752,Not Applicable - Active Customer,1309.15,False,False,False,False,False,False,False,37-48 mo,2,True,False,False,1309.15,35.55,2,39,33.56794871794872,Medium,True
9242-TKFSV,United States,California,Browns Valley,95918,39.292334,-121.320597,Male,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.1,4754.3,No,0,30,4969,Not Applicable - Active Customer,4754.3,False,False,True,False,False,True,False,61-72 mo,6,True,False,True,4754.3,65.1,6,72,66.03194444444445,Low,True
9290-SHCMB,United States,California,Brownsville,95919,39.440687,-121.263583,Female,Yes,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.85,1235.55,No,0,28,3098,Not Applicable - Active Customer,1235.55,False,True,False,False,True,True,False,13-24 mo,3,True,True,True,1235.55,96.85,3,13,95.04230769230769,High,True
0743-HNPFG,United States,California,Butte City,95920,39.449794,-121.936372,Female,No,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,No,0,50,5628,Not Applicable - Active Customer,3562.5,False,False,True,False,True,True,False,49-60 mo,4,True,True,False,3562.5,69.75,4,51,69.8529411764706,Medium,True
2277-BKJKN,United States,California,Camptonville,95922,39.432127,-121.099287,Female,Yes,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.2,7213.75,No,0,23,4951,Not Applicable - Active Customer,7213.75,False,True,True,False,True,True,False,61-72 mo,4,True,True,True,7213.75,99.2,4,71,101.60211267605634,Low,True
5035-PGZXH,United States,California,Chico,95926,39.745712,-121.84333,Female,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,No,0,49,6161,Not Applicable - Active Customer,5914.4,False,False,False,False,True,True,False,49-60 mo,4,True,True,True,5914.4,106.8,4,56,105.61428571428571,Medium,True
8695-WDYEA,United States,California,Chico,95928,39.681488,-121.83721,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51.25,No,0,57,4483,Not Applicable - Active Customer,51.25,False,False,False,False,True,False,False,0-12 mo,1,True,True,False,51.25,51.25,1,1,51.25,High,True
6543-JXSOO,United States,California,Clipper Mills,95930,39.562239,-121.14836,Female,No,Yes,No,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1282.85,No,0,22,3794,Not Applicable - Active Customer,1282.85,False,False,True,False,True,True,False,13-24 mo,3,True,True,False,1282.85,57.75,3,23,55.77608695652174,Medium,True
8016-ZMGMO,United States,California,Colusa,95932,39.273096,-122.050763,Female,Yes,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,No,0,37,5572,Not Applicable - Active Customer,4738.85,False,True,True,False,True,True,False,61-72 mo,3,True,True,False,4738.85,70.85,3,66,71.80075757575759,Medium,True
8605-ITULD,United States,California,Crescent Mills,95934,40.080342,-120.957805,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0,31,5750,Not Applicable - Active Customer,19.55,False,False,False,False,True,False,False,0-12 mo,0,False,False,False,19.55,19.55,0,1,19.55,High,True
6416-YJTTB,United States,California,Downieville,95936,39.578792,-120.780786,Male,No,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,No,0,57,2278,Not Applicable - Active Customer,795.65,False,False,False,False,True,True,False,0-12 mo,2,True,True,False,795.65,79.5,2,11,72.33181818181818,High,True
4472-VESGY,United States,California,Durham,95938,39.607831,-121.777959,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,No,0,48,5123,Not Applicable - Active Customer,4993.4,False,False,True,True,True,False,False,49-60 mo,4,True,True,False,4993.4,98.15,4,52,96.02692307692307,High,True
3195-TQDZX,United States,California,Elk Creek,95939,39.53222,-122.594879,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.25,61.45,No,0,42,4050,Not Applicable - Active Customer,61.45,False,False,False,False,True,True,False,0-12 mo,0,False,False,False,61.45,20.25,0,3,20.483333333333334,High,True
3128-YOVTD,United States,California,Forbestown,95941,39.531028,-121.24807,Female,No,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.15,4018.55,No,0,64,6321,Not Applicable - Active Customer,4018.55,False,False,True,True,True,True,False,49-60 mo,2,True,True,False,4018.55,79.15,2,51,78.79509803921569,High,True
